run_id,target,method,n_samples,mse_norm,mae_norm,mse_orig,mae_orig,train_time,test_time,gpu_samples,gpu_mem_used_mb_mean,gpu_mem_used_mb_var,torch_peak_alloc_mb,torch_peak_reserved_mb,ram_samples,ram_used_mb_mean,ram_used_mb_var,timestamp
3,f_osc,kdtree,500,0.04656700789928436,0.13221397995948792,674275035971584.0,6318717.0,163.57032656669617,2.5467352867126465,328,3729.987804878049,0.024241521954536438,109.810546875,152.0,328,4642.172137004573,0.012798797339200974,2026-05-31 23:08:01
3,f_osc,uniform,1000,0.008845576085150242,0.04746120423078537,227725725925376.0,2749834.75,275.05415964126587,0.4195883274078369,551,3799.7386569872956,18.74839674681425,203.490234375,222.0,551,4872.455443228221,0.011171013116836548,2026-05-31 23:22:33
3,f_osc,kdtree,1000,0.07952868193387985,0.16881515085697174,1164497972625408.0,8427445.0,281.9593987464905,2.214296579360962,565,3759.957522123894,0.5079301428049803,127.076171875,182.0,565,4982.047517975664,0.023442186415195465,2026-05-31 23:27:17
4,f_osc,uniform,100,0.365234375,0.39025697112083435,2396618326278144.0,15356836.0,272.3151731491089,0.6685929298400879,545,3759.970642201835,0.23400050401687622,128.33642578125,182.0,545,4983.272147362385,0.00951814278960228,2026-05-31 23:32:46
4,f_osc,kdtree,100,0.17329064011573792,0.2647669315338135,1783274716266496.0,11741904.0,57.88704204559326,2.485356569290161,117,3754.0,0.0,121.03857421875,176.0,117,5021.119257478633,0.5452887527644634,2026-05-31 23:33:46
4,f_osc,uniform,500,0.045341700315475464,0.1202116385102272,1090653190619136.0,7004348.0,289.0534439086914,0.6560554504394531,579,3797.854922279793,6.0722167026251554,169.5810546875,220.0,579,5090.626079447323,0.6363951750099659,2026-05-31 23:43:32
4,f_osc,kdtree,500,0.050244707614183426,0.13301631808280945,908494232354816.0,7172202.5,154.17841029167175,2.4336063861846924,309,3761.9741100323627,0.10288957878947258,133.16015625,184.0,309,5190.04362611246,1.0375688783824444,2026-05-31 23:46:09
4,f_osc,uniform,1000,0.005780705250799656,0.03974519297480583,185040445112320.0,2367423.75,295.458030462265,0.6854240894317627,592,3833.7432432432433,19.44758948124945,232.8818359375,256.0,592,5426.5851390941725,18.4303628616035,2026-06-01 00:01:01
4,f_osc,kdtree,1000,0.0830216035246849,0.16797016561031342,1041810352766976.0,8220921.0,282.4136085510254,2.704728364944458,566,3791.9505300353358,0.6901322267949581,151.08203125,214.0,566,5517.710343970848,0.0002372637391090393,2026-06-01 00:05:46
5,f_osc,uniform,100,0.3783741891384125,0.4266359508037567,2123118164312064.0,14668002.0,283.6862299442291,0.728348970413208,568,3793.9647887323945,0.3508728425949812,152.1044921875,216.0,568,5521.897914832746,0.0731363408267498,2026-06-01 00:11:32
5,f_osc,kdtree,100,0.2119983732700348,0.30409809947013855,1565302575857664.0,11228165.0,49.81220722198486,2.307668924331665,101,3786.0,0.0,145.00537109375,208.0,101,5553.385829207921,7.006153464317322e-05,2026-06-01 00:12:25
5,f_osc,uniform,500,0.046366311609745026,0.11421341449022293,1184661233467392.0,6959776.0,293.99936962127686,0.664311408996582,589,3827.8641765704583,5.4144891779869795,190.3818359375,250.0,589,5611.981616086588,0.011485181748867035,2026-06-01 00:22:12
