Model,Function,Dim,Run,N_samples,MSE,MAE,TIME
SVR,Styblinski_Tang,1,12,2,1507.1857555547133,23.56062639740644,0.0007810592651367188
SVR,Styblinski_Tang,1,13,2,1638.363402513287,24.512605540863817,0.0006716251373291016
SVR,Styblinski_Tang,1,14,2,1305.316037798962,24.281412542693857,0.0006744861602783203
SVR,Styblinski_Tang,1,15,2,3476.1254469842365,55.652233100744425,0.000713348388671875
SVR,Styblinski_Tang,1,16,2,2177.615591482876,30.968494041423554,0.0006616115570068359
SVR,Styblinski_Tang,1,17,2,1688.772710186241,24.979820988157407,0.0006928443908691406
SVR,Styblinski_Tang,1,18,2,1304.6755393488572,24.345354479319997,0.0007226467132568359
SVR,Styblinski_Tang,1,19,2,1304.2312310154125,24.813701574350304,0.000659942626953125
SVR,Styblinski_Tang,1,20,2,1720.7480689793695,36.95680552506662,0.0006628036499023438
SVR,Styblinski_Tang,1,1,4,1447.472521180856,23.29294032022797,0.0007860660552978516
SVR,Styblinski_Tang,1,2,4,1793.2009964145254,26.0904976662315,0.0006999969482421875
SVR,Styblinski_Tang,1,3,4,1347.4757737062134,23.25182024551652,0.0007238388061523438
SVR,Styblinski_Tang,1,4,4,1881.3835189246352,39.347659343972836,0.000759124755859375
SVR,Styblinski_Tang,1,5,4,1306.0346595339524,24.118584536421285,0.0008165836334228516
SVR,Styblinski_Tang,1,6,4,1660.0024136664163,24.7478875076743,0.0007159709930419922
SVR,Styblinski_Tang,1,7,4,1306.3015433300443,26.135380729140394,0.0006830692291259766
SVR,Styblinski_Tang,1,8,4,1431.414280816423,23.180571970198436,0.0006728172302246094
SVR,Styblinski_Tang,1,9,4,1375.8575440072264,23.079644812524737,0.0008399486541748047
SVR,Styblinski_Tang,1,10,4,1596.7040351873702,24.2033526301551,0.0006747245788574219
SVR,Styblinski_Tang,1,11,4,1311.8813212563919,23.77758507111927,0.0006556510925292969
SVR,Styblinski_Tang,1,12,4,1488.0201945667432,23.39702397136539,0.0006229877471923828
SVR,Styblinski_Tang,1,13,4,1309.3049081498582,23.85215507032048,0.0006928443908691406
SVR,Styblinski_Tang,1,14,4,1307.4982116805995,24.222420968090503,0.0007174015045166016
SVR,Styblinski_Tang,1,15,4,1616.09827839974,35.10205529357213,0.0006668567657470703
SVR,Styblinski_Tang,1,16,4,1934.4271102203231,27.89688616072172,0.0007042884826660156
SVR,Styblinski_Tang,1,17,4,1679.1773056647116,24.862159298349894,0.0007486343383789062
SVR,Styblinski_Tang,1,18,4,1417.9890172555833,23.120243288754622,0.0006558895111083984
SVR,Styblinski_Tang,1,19,4,1327.4010374945187,23.436703801421665,0.0007245540618896484
SVR,Styblinski_Tang,1,20,4,1331.202472538438,23.200054553870924,0.0006673336029052734
SVR,Styblinski_Tang,1,1,8,1320.355372632035,23.56316814020238,0.0007266998291015625
SVR,Styblinski_Tang,1,2,8,1676.386686976556,24.919957006925507,0.0006995201110839844
SVR,Styblinski_Tang,1,3,8,1339.2715639010157,23.33033800683795,0.0006954669952392578
SVR,Styblinski_Tang,1,4,8,1338.9760653227493,23.338605652081295,0.0006964206695556641
SVR,Styblinski_Tang,1,5,8,1395.9083566609368,30.33580581338234,0.00079345703125
SVR,Styblinski_Tang,1,6,8,1676.8619842581163,24.911493912018873,0.0007300376892089844
SVR,Styblinski_Tang,1,7,8,1328.7219077601997,23.21740998777394,0.0007045269012451172
SVR,Styblinski_Tang,1,8,8,1434.6845863224821,23.140109857348385,0.0006630420684814453
SVR,Styblinski_Tang,1,9,8,1294.1830232114162,24.45262166671514,0.0006630420684814453
SVR,Styblinski_Tang,1,10,8,1313.5699497118578,23.357732231480277,0.0007622241973876953
SVR,Styblinski_Tang,1,11,8,1341.5329042700675,23.13511155134123,0.0006830692291259766
SVR,Styblinski_Tang,1,12,8,1395.9934553702872,22.97794274858029,0.0006680488586425781
SVR,Styblinski_Tang,1,13,8,1362.3982333201277,23.064059996758516,0.0007238388061523438
SVR,Styblinski_Tang,1,14,8,1312.2257601296267,23.758032495245757,0.0007052421569824219
SVR,Styblinski_Tang,1,15,8,1382.083799108752,23.155029002425245,0.0007154941558837891
SVR,Styblinski_Tang,1,16,8,1370.5117256795988,23.060157425853866,0.0007090568542480469
SVR,Styblinski_Tang,1,17,8,1314.8291010216751,23.280912984337157,0.0007722377777099609
SVR,Styblinski_Tang,1,18,8,1307.1868845812926,24.105787065987826,0.0007567405700683594
SVR,Styblinski_Tang,1,19,8,1301.5386800456788,24.46532511891643,0.0006892681121826172
SVR,Styblinski_Tang,1,20,8,1421.6414995173557,23.11125204946455,0.0006492137908935547
SVR,Styblinski_Tang,1,1,16,1329.0644902469096,23.251325159424674,0.0007231235504150391
SVR,Styblinski_Tang,1,2,16,1412.7982342332334,22.979469678209686,0.0008082389831542969
SVR,Styblinski_Tang,1,3,16,1319.4885529472333,23.530650121103335,0.0006661415100097656
SVR,Styblinski_Tang,1,4,16,1318.0108346978302,23.511339621932237,0.0006453990936279297
SVR,Styblinski_Tang,1,5,16,1277.9716259823717,25.25757277043712,0.0006985664367675781
SVR,Styblinski_Tang,1,6,16,1357.5338819047352,23.09703014405834,0.0007014274597167969
SVR,Styblinski_Tang,1,7,16,1427.4365403750999,22.894417852677986,0.0007319450378417969
SVR,Styblinski_Tang,1,8,16,1466.734441043397,23.264702173651827,0.0007116794586181641
SVR,Styblinski_Tang,1,9,16,1294.8535465650382,23.613357068727996,0.0007035732269287109
SVR,Styblinski_Tang,1,10,16,1298.102159460642,23.53805033686254,0.0006725788116455078
SVR,Styblinski_Tang,1,11,16,1319.8197198749042,23.10363045114623,0.0007116794586181641
SVR,Styblinski_Tang,1,12,16,1397.0447421067404,22.87452471324269,0.0006575584411621094
SVR,Styblinski_Tang,1,13,16,1465.3957718588579,23.234775752879788,0.0006470680236816406
SVR,Styblinski_Tang,1,14,16,1293.4523791491692,23.955952006725013,0.0006823539733886719
SVR,Styblinski_Tang,1,15,16,1633.2776063426127,24.433628713548384,0.0006606578826904297
SVR,Styblinski_Tang,1,16,16,1405.860006847774,22.918730588367026,0.0007693767547607422
SVR,Styblinski_Tang,1,17,16,1396.2229421329532,22.991078122853352,0.0006935596466064453
SVR,Styblinski_Tang,1,18,16,1346.3813400972338,22.912331081422156,0.0007433891296386719
SVR,Styblinski_Tang,1,19,16,1292.3484981039278,24.08043177681028,0.0006926059722900391
SVR,Styblinski_Tang,1,20,16,1323.1709516426374,23.131570004074355,0.0007092952728271484
SVR,Styblinski_Tang,1,1,32,1358.8697051735521,22.874712443789473,0.0006785392761230469
SVR,Styblinski_Tang,1,2,32,1433.8313446440527,22.907661562473336,0.0007193088531494141
SVR,Styblinski_Tang,1,3,32,1318.0943652283295,23.162263381624815,0.0007598400115966797
SVR,Styblinski_Tang,1,4,32,1404.4631700451055,22.915185603157106,0.0007016658782958984
SVR,Styblinski_Tang,1,5,32,1266.2913501201651,23.739988084466777,0.0008018016815185547
SVR,Styblinski_Tang,1,6,32,1332.4392346508484,23.0113001899997,0.0007071495056152344
SVR,Styblinski_Tang,1,7,32,1454.330983514369,22.89890449651429,0.0007660388946533203
SVR,Styblinski_Tang,1,8,32,1417.4308770571101,22.961238699095038,0.0007181167602539062
SVR,Styblinski_Tang,1,9,32,1332.0626019969807,23.072929384000087,0.0007581710815429688
SVR,Styblinski_Tang,1,10,32,1298.4343672604757,23.25337123099534,0.0007071495056152344
SVR,Styblinski_Tang,1,11,32,1290.0332087081085,23.864082315683458,0.0007369518280029297
SVR,Styblinski_Tang,1,12,32,1452.3947862041857,23.083952556077946,0.0007314682006835938
SVR,Styblinski_Tang,1,13,32,1430.5139527820616,22.87860852045892,0.000644683837890625
SVR,Styblinski_Tang,1,14,32,1316.8627525703453,23.04751243295577,0.0007507801055908203
SVR,Styblinski_Tang,1,15,32,1365.4024812871107,22.947034492095966,0.00069427490234375
SVR,Styblinski_Tang,1,16,32,1323.6703763891167,22.8786035546697,0.0006918907165527344
SVR,Styblinski_Tang,1,17,32,1329.4797234123432,22.77119053527679,0.0006768703460693359
SVR,Styblinski_Tang,1,18,32,1369.330842995395,22.765648365141423,0.0008087158203125
SVR,Styblinski_Tang,1,19,32,1317.0741232105036,23.13854111020752,0.0007541179656982422
SVR,Styblinski_Tang,1,20,32,1299.477971528965,22.997197565647358,0.0006809234619140625
NN,Styblinski_Tang,2,1,4,3968.288330078125,46.31462478637695,0.7676737308502197
NN,Styblinski_Tang,2,2,4,5666.11474609375,58.53661346435547,0.7692649364471436
NN,Styblinski_Tang,2,3,4,3861.42724609375,47.49365997314453,0.7662856578826904
NN,Styblinski_Tang,2,4,4,3941.741943359375,48.82720184326172,0.7614951133728027
NN,Styblinski_Tang,2,5,4,57618.43359375,214.4954071044922,0.770878791809082
NN,Styblinski_Tang,2,6,4,4455.0888671875,49.153114318847656,0.7512316703796387
NN,Styblinski_Tang,2,7,4,7984.62890625,75.35182189941406,0.7778949737548828
NN,Styblinski_Tang,2,8,4,3669.84716796875,39.96272659301758,0.7670409679412842
NN,Styblinski_Tang,2,9,4,4089.014892578125,50.12605667114258,0.7554073333740234
NN,Styblinski_Tang,2,10,4,2834.02197265625,37.378173828125,0.7680280208587646
NN,Styblinski_Tang,2,11,4,3922.8876953125,49.035892486572266,0.7614943981170654
NN,Styblinski_Tang,2,12,4,2840.71240234375,37.518131256103516,0.7565245628356934
NN,Styblinski_Tang,2,13,4,3537.555908203125,42.28950500488281,0.7597129344940186
NN,Styblinski_Tang,2,14,4,11935.92578125,82.50401306152344,0.7652926445007324
NN,Styblinski_Tang,2,15,4,10352.01171875,84.31710052490234,0.7531917095184326
NN,Styblinski_Tang,2,16,4,3890.290283203125,48.29369354248047,0.741163969039917
NN,Styblinski_Tang,2,17,4,8563.75,66.22889709472656,0.755427360534668
NN,Styblinski_Tang,2,18,4,2987.007568359375,43.2503776550293,0.7459423542022705
NN,Styblinski_Tang,2,19,4,2988.968017578125,40.90659713745117,0.759274959564209
NN,Styblinski_Tang,2,20,4,9947.072265625,80.2042465209961,0.7667660713195801
NN,Styblinski_Tang,2,1,16,5129.78857421875,50.32133102416992,0.7788968086242676
NN,Styblinski_Tang,2,2,16,4159.2470703125,42.44712448120117,0.7841424942016602
NN,Styblinski_Tang,2,3,16,6084.9033203125,54.52719497680664,0.7777953147888184
NN,Styblinski_Tang,2,4,16,3150.45068359375,40.001556396484375,0.7849361896514893
NN,Styblinski_Tang,2,5,16,4905.83056640625,45.15065002441406,0.7848403453826904
NN,Styblinski_Tang,2,6,16,4745.39404296875,46.60323715209961,0.7902534008026123
NN,Styblinski_Tang,2,7,16,5013.25927734375,47.3629264831543,0.788832426071167
NN,Styblinski_Tang,2,8,16,3625.503662109375,38.22577667236328,0.7793281078338623
NN,Styblinski_Tang,2,9,16,2568.403564453125,34.68851089477539,0.7829303741455078
NN,Styblinski_Tang,2,10,16,2563.24853515625,32.51542663574219,0.7833003997802734
NN,Styblinski_Tang,2,11,16,4430.26904296875,46.1076545715332,0.7901508808135986
NN,Styblinski_Tang,2,12,16,3126.97607421875,38.55350875854492,0.7857871055603027
NN,Styblinski_Tang,2,13,16,2964.524658203125,37.02473831176758,0.7882227897644043
NN,Styblinski_Tang,2,14,16,2391.91552734375,34.06965255737305,0.7864069938659668
NN,Styblinski_Tang,2,15,16,5051.4033203125,43.534332275390625,0.7878780364990234
NN,Styblinski_Tang,2,16,16,2802.323486328125,35.30875015258789,0.788538932800293
NN,Styblinski_Tang,2,17,16,2341.03125,34.375736236572266,0.7800765037536621
NN,Styblinski_Tang,2,18,16,2424.7880859375,33.81694412231445,0.7905352115631104
NN,Styblinski_Tang,2,19,16,3813.498779296875,43.13957977294922,0.7906866073608398
NN,Styblinski_Tang,2,20,16,1482.01220703125,24.95089340209961,0.788862943649292
NN,Styblinski_Tang,2,1,64,273.2530517578125,8.38104248046875,0.7884225845336914
NN,Styblinski_Tang,2,2,64,906.7225952148438,14.671831130981445,0.791675329208374
NN,Styblinski_Tang,2,3,64,736.05615234375,11.641545295715332,0.7865805625915527
NN,Styblinski_Tang,2,4,64,867.1541748046875,13.145583152770996,0.7891144752502441
NN,Styblinski_Tang,2,5,64,128.72012329101562,5.335381507873535,0.7946369647979736
NN,Styblinski_Tang,2,6,64,618.5869140625,11.007763862609863,0.7917964458465576
NN,Styblinski_Tang,2,7,64,552.0162353515625,11.444441795349121,0.7892999649047852
NN,Styblinski_Tang,2,8,64,941.5108032226562,14.554784774780273,0.7898838520050049
NN,Styblinski_Tang,2,9,64,441.04278564453125,8.753931045532227,0.7859365940093994
NN,Styblinski_Tang,2,10,64,137.99749755859375,6.766393661499023,0.7919232845306396
NN,Styblinski_Tang,2,11,64,565.442138671875,8.496437072753906,0.8011462688446045
NN,Styblinski_Tang,2,12,64,361.3037109375,10.307881355285645,0.7934234142303467
NN,Styblinski_Tang,2,13,64,436.37225341796875,10.023353576660156,0.7880840301513672
NN,Styblinski_Tang,2,14,64,212.97254943847656,7.733126640319824,0.7934651374816895
NN,Styblinski_Tang,2,15,64,373.7369384765625,7.764647006988525,0.7887113094329834
NN,Styblinski_Tang,2,16,64,394.44775390625,8.925458908081055,0.7910513877868652
NN,Styblinski_Tang,2,17,64,81.2369155883789,4.617272853851318,0.787501335144043
NN,Styblinski_Tang,2,18,64,525.1875,10.615792274475098,0.7904419898986816
NN,Styblinski_Tang,2,19,64,284.56744384765625,7.949431419372559,0.7892255783081055
NN,Styblinski_Tang,2,20,64,371.59912109375,7.202897071838379,0.7889463901519775
NN,Styblinski_Tang,2,1,256,20.62592124938965,2.4267351627349854,0.8450620174407959
NN,Styblinski_Tang,2,2,256,61.349632263183594,2.752434492111206,0.853630542755127
NN,Styblinski_Tang,2,3,256,52.835693359375,2.405625343322754,0.8503153324127197
NN,Styblinski_Tang,2,4,256,29.508731842041016,2.7024028301239014,0.851886510848999
NN,Styblinski_Tang,2,5,256,74.75996398925781,2.989320993423462,0.8477976322174072
NN,Styblinski_Tang,2,6,256,11.204941749572754,2.2557573318481445,0.8553779125213623
NN,Styblinski_Tang,2,7,256,76.78230285644531,3.3217015266418457,0.8544580936431885
NN,Styblinski_Tang,2,8,256,46.287044525146484,3.160142660140991,0.8736684322357178
NN,Styblinski_Tang,2,9,256,18.02440071105957,2.329639196395874,0.8491475582122803
NN,Styblinski_Tang,2,10,256,13.565701484680176,1.8673800230026245,0.8492603302001953
NN,Styblinski_Tang,2,11,256,25.670059204101562,3.444366693496704,0.8741683959960938
NN,Styblinski_Tang,2,12,256,13.791637420654297,1.8886229991912842,0.8506629467010498
NN,Styblinski_Tang,2,13,256,20.512229919433594,2.0510575771331787,0.852675199508667
NN,Styblinski_Tang,2,14,256,21.994518280029297,2.562617778778076,0.8516902923583984
NN,Styblinski_Tang,2,15,256,12.87857437133789,2.4165573120117188,0.8444178104400635
NN,Styblinski_Tang,2,16,256,31.54730224609375,2.5679421424865723,0.8443913459777832
NN,Styblinski_Tang,2,17,256,29.217918395996094,2.133582353591919,0.8573911190032959
NN,Styblinski_Tang,2,18,256,64.82035064697266,3.473269462585449,0.8718781471252441
NN,Styblinski_Tang,2,19,256,15.402957916259766,2.2147343158721924,0.8462419509887695
NN,Styblinski_Tang,2,20,256,9.933234214782715,1.675065040588379,0.8568019866943359
NN,Styblinski_Tang,2,1,1024,7.547826766967773,1.7555038928985596,0.8568229675292969
NN,Styblinski_Tang,2,2,1024,11.144622802734375,1.9465500116348267,0.8541486263275146
NN,Styblinski_Tang,2,3,1024,17.64337158203125,2.2180371284484863,0.8653419017791748
NN,Styblinski_Tang,2,4,1024,12.125631332397461,1.8473460674285889,0.8620421886444092
NN,Styblinski_Tang,2,5,1024,10.624991416931152,1.7557333707809448,0.8639345169067383
NN,Styblinski_Tang,2,6,1024,7.068346977233887,1.4044932126998901,0.8557970523834229
NN,Styblinski_Tang,2,7,1024,13.426141738891602,2.020000457763672,0.8611581325531006
NN,Styblinski_Tang,2,8,1024,4.9502763748168945,1.1131747961044312,0.8514533042907715
NN,Styblinski_Tang,2,9,1024,6.8916544914245605,1.7136183977127075,0.8498289585113525
NN,Styblinski_Tang,2,10,1024,5.941551685333252,1.5444855690002441,0.856942892074585
NN,Styblinski_Tang,2,11,1024,8.044656753540039,1.9172818660736084,0.8550143241882324
NN,Styblinski_Tang,2,12,1024,11.170797348022461,2.0407016277313232,0.8532824516296387
NN,Styblinski_Tang,2,13,1024,7.6745829582214355,1.4720593690872192,0.8522517681121826
NN,Styblinski_Tang,2,14,1024,9.380780220031738,1.5386039018630981,0.8586633205413818
NN,Styblinski_Tang,2,15,1024,17.85973358154297,2.788372755050659,0.8580300807952881
NN,Styblinski_Tang,2,16,1024,7.27311897277832,1.565664291381836,0.8600285053253174
NN,Styblinski_Tang,2,17,1024,7.447442054748535,1.6516104936599731,0.8538734912872314
NN,Styblinski_Tang,2,18,1024,6.2269463539123535,1.5474627017974854,0.8599793910980225
NN,Styblinski_Tang,2,19,1024,9.255281448364258,1.5691097974777222,0.8587946891784668
NN,Styblinski_Tang,2,20,1024,6.021029472351074,1.5812628269195557,0.8551650047302246
PF,Styblinski_Tang,2,1,4,2650.534657731657,35.26255229998921,0.0018262863159179688
PF,Styblinski_Tang,2,2,4,7643.403188220351,54.79492365122096,0.0013203620910644531
PF,Styblinski_Tang,2,3,4,23351.41600399131,101.10637036819807,0.018084287643432617
PF,Styblinski_Tang,2,4,4,9394.417974168484,68.25031099777895,0.0013077259063720703
PF,Styblinski_Tang,2,5,4,8191.8469015682485,71.11043604370805,0.0014948844909667969
PF,Styblinski_Tang,2,6,4,5590.510720667723,59.30067698206447,0.001683950424194336
PF,Styblinski_Tang,2,7,4,344733.3808186488,379.5642320178698,0.0015120506286621094
PF,Styblinski_Tang,2,8,4,3999.947026243937,44.73327098126764,0.0015022754669189453
PF,Styblinski_Tang,2,9,4,3612.749071252132,43.150340237760616,0.0015652179718017578
PF,Styblinski_Tang,2,10,4,3316.0451791255095,44.73655823528637,0.0014276504516601562
PF,Styblinski_Tang,2,11,4,5766.501084342018,58.68894719254509,0.001474142074584961
PF,Styblinski_Tang,2,12,4,2630.961484524816,35.850613483560146,0.0014538764953613281
PF,Styblinski_Tang,2,13,4,20842.74708750727,107.72125581225191,0.001352548599243164
PF,Styblinski_Tang,2,14,4,3092.7414414521636,42.11992578855203,0.0014634132385253906
PF,Styblinski_Tang,2,15,4,11605.697763703056,70.36755714699883,0.0012998580932617188
PF,Styblinski_Tang,2,16,4,12696.398002364884,86.46224043690246,0.0013246536254882812
PF,Styblinski_Tang,2,17,4,28308.227209628112,103.15424338041642,0.0014965534210205078
PF,Styblinski_Tang,2,18,4,4907.145850968103,47.50807170452927,0.0012848377227783203
PF,Styblinski_Tang,2,19,4,38053.25488545956,136.17112471994076,0.0014483928680419922
PF,Styblinski_Tang,2,20,4,43367.81392467999,145.9337979222587,0.0013172626495361328
PF,Styblinski_Tang,2,1,16,7710.79286359666,53.81709216040197,0.00136566162109375
PF,Styblinski_Tang,2,2,16,26598.57688213049,87.55272778182209,0.0014765262603759766
PF,Styblinski_Tang,2,3,16,24402.654305309443,92.06505853407974,0.00139617919921875
PF,Styblinski_Tang,2,4,16,5036.986031401105,49.36086203487079,0.0017304420471191406
PF,Styblinski_Tang,2,5,16,18647.50414452083,84.70733013525071,0.001581430435180664
PF,Styblinski_Tang,2,6,16,11139.886451914219,64.97782167804675,0.0016045570373535156
PF,Styblinski_Tang,2,7,16,8423.643074397898,57.622975293694765,0.001478433609008789
PF,Styblinski_Tang,2,8,16,12013.554460300516,63.92610850369542,0.0013644695281982422
PF,Styblinski_Tang,2,9,16,2327.7325706104225,34.84274605364693,0.001317739486694336
PF,Styblinski_Tang,2,10,16,7179.265773998884,48.30405818492498,0.0014965534210205078
PF,Styblinski_Tang,2,11,16,19633.22449663772,74.68534173683203,0.0016391277313232422
PF,Styblinski_Tang,2,12,16,2842.352478224941,36.591025114220706,0.0013628005981445312
PF,Styblinski_Tang,2,13,16,4963.397817607917,45.19110077596019,0.0016286373138427734
PF,Styblinski_Tang,2,14,16,3986.6540419376997,40.88757983893096,0.0015187263488769531
PF,Styblinski_Tang,2,15,16,2430.7522154570893,38.47725011403365,0.0014927387237548828
PF,Styblinski_Tang,2,16,16,59060.0477839846,139.03558532068297,0.001560211181640625
PF,Styblinski_Tang,2,17,16,4889.5162321782545,43.87045251241491,0.0012981891632080078
PF,Styblinski_Tang,2,18,16,23522.4491218867,84.52650486414721,0.0015125274658203125
PF,Styblinski_Tang,2,19,16,4142.597845216889,43.75067910069917,0.0014448165893554688
PF,Styblinski_Tang,2,20,16,2446.1245459178226,38.87359965679274,0.0014095306396484375
